year,language,conspect1,conspect2,conspect3,genre_1,genre_1_count,genre_2,genre_2_count,genre_3,genre_3_count,genre_4,genre_4_count,genre_5,genre_5_count
1995,all,9,4,4,studie,29,přehledy,20,sborníky,17,informační publikace,12,příručky,10
1995,all,9,4,5,metodické příručky,1,monografie,1,fiktivní korespondence,1,úvahy,1,sborníky,1
1995,all,9,4,7,obrazové publikace,1,populárně-naučné publikace,1,fotografické publikace,1,biografie,1,,0
1995,all,9,4,,studie,34,přehledy,23,sborníky,20,informační publikace,12,příručky,11
1995,all,9,,,informační publikace,75,sborníky,51,studie,50,biografie,49,průvodce,43
1995,bel,3,2,5,adresáře,1,,0,,0,,0,,0
1995,bel,3,2,,adresáře,1,,0,,0,,0,,0
1995,bel,3,,,adresáře,1,,0,,0,,0,,0
1995,bul,8,1,1,studie,1,,0,,0,,0,,0
1995,bul,8,1,,studie,1,,0,,0,,0,,0
1995,bul,8,,,studie,1,,0,,0,,0,,0
1995,chi,8,2,1,studie,1,antologie,1,učebnice vysokých škol,1,,0,,0
1995,chi,8,2,,studie,1,antologie,1,učebnice vysokých škol,1,,0,,0
1995,chi,8,,,studie,1,antologie,1,učebnice vysokých škol,1,,0,,0
1995,cze,0,0,3,učebnice středních škol,2,učebnice,2,přehledy,2,informační publikace,2,příručky,1
1995,cze,0,0,4,příručky,100,učebnice vysokých škol,50,sborníky konferencí,4,praktická cvičení,3,katalogy výstav,3
1995,cze,0,0,5,příručky,28,učebnice vysokých škol,13,učebnice,3,sborníky,2,učební texty,2
1995,cze,0,0,6,seznamy,2,právní předpisy,1,populárně-naučné publikace,1,,0,,0
1995,cze,0,0,7,učebnice vysokých škol,7,příručky,2,sborníky,1,sborníky konferencí,1,,0
1995,cze,0,0,,příručky,133,učebnice vysokých škol,73,populárně-naučné publikace,17,sborníky konferencí,6,učebnice,6
1995,cze,0,1,,bibliografie,2,soupisy,2,katalogy,1,bibliografie bibliografií,1,,0
1995,cze,0,2,3,personální bibliografie,1,,0,,0,,0,,0
1995,cze,0,2,5,příručky,3,sborníky konferencí,2,,0,,0,,0
1995,cze,0,2,6,přehledy,1,příručky,1,,0,,0,,0
1995,cze,0,2,7,přehledy,2,webové dokumenty,2,sborníky,1,dokumenty,1,komentáře,1
1995,cze,0,2,8,příručky,1,,0,,0,,0,,0
1995,cze,0,2,,příručky,5,přehledy,4,sborníky konferencí,3,webové dokumenty,2,jazykové slovníky,1
1995,cze,0,3,0,encyklopedie,2,publikace pro děti,1,,0,,0,,0
1995,cze,0,3,,encyklopedie,2,publikace pro děti,1,,0,,0,,0
1995,cze,0,5,0,katalogy,2,bibliografie,1,studie,1,přehledy,1,ceníky,1
1995,cze,0,5,,katalogy,2,bibliografie,1,studie,1,přehledy,1,ceníky,1
1995,cze,0,6,1,informační publikace,1,právní předpisy,1,příručky,1,brožury,1,zprávy,1
1995,cze,0,6,9,sborníky konferencí,2,sborníky,2,učebnice,1,průvodce,1,webové dokumenty,1
1995,cze,0,6,,sborníky konferencí,2,sborníky,2,informační publikace,1,právní předpisy,1,příručky,1
1995,cze,0,7,0,sborníky,2,texty,1,články,1,faksimile,1,deníky,1
1995,cze,0,7,,sborníky,2,texty,1,články,1,faksimile,1,deníky,1
1995,cze,0,9,0,publikace pro děti,5,publikace pro mládež,3,populárně-naučné publikace,1,brožury,1,příručky,1
1995,cze,0,9,,katalogy,11,publikace pro děti,5,publikace pro mládež,3,brožury,2,obrazové publikace,2
1995,cze,0,,,příručky,140,učebnice vysokých škol,74,populárně-naučné publikace,18,katalogy,17,sborníky konferencí,11
1995,cze,1,0,1,studie,5,eseje,5,učebnice vysokých škol,4,sborníky,2,antologie,2
1995,cze,1,0,,studie,5,eseje,5,učebnice vysokých škol,4,sborníky,2,antologie,2
1995,cze,1,1,,studie,2,pojednání,2,přednášky,1,sborníky konferencí,1,,0
1995,cze,1,2,2,pojednání,2,úvahy,1,komentovaná vydání,1,eseje,1,,0
1995,cze,1,2,,pojednání,2,úvahy,1,komentovaná vydání,1,eseje,1,,0
1995,cze,1,3,3,příručky,34,pojednání,8,studie,6,populárně-naučné publikace,3,tabulky,3
1995,cze,1,3,,příručky,38,pojednání,15,studie,6,populárně-naučné publikace,3,tabulky,3
1995,cze,1,4,1,pojednání,2,studie,2,komentovaná vydání,1,příručky,1,komentáře,1
1995,cze,1,4,3,studie,4,citáty,1,pojednání,1,dialogy,1,poezie,1
1995,cze,1,4,,studie,13,pojednání,5,přehledy,3,sborníky,3,eseje,2
1995,cze,1,5,9,příručky,20,populárně-naučné publikace,12,učebnice vysokých škol,10,studie,9,učebnice středních škol,5
1995,cze,1,5,,příručky,20,populárně-naučné publikace,12,učebnice vysokých škol,10,studie,9,učebnice středních škol,5
1995,cze,1,6,5,pojednání,2,přednášky,1,příručky,1,eseje,1,články,1
1995,cze,1,6,,učebnice vysokých škol,3,studie,3,příručky,2,pojednání,2,přednášky,1
1995,cze,1,7,,aforismy,21,sborníky,18,úvahy,12,citáty,9,pojednání,5
1995,cze,1,,,příručky,62,studie,38,pojednání,37,sborníky,28,úvahy,23
1995,cze,2,1,,studie,2,pojednání,2,úvahy,1,sborníky,1,výklady,1
1995,cze,2,2,2,pojednání,21,příručky,7,studie,5,příběhy,5,texty,4
1995,cze,2,2,3,úvahy,8,výklady,8,texty,5,komentovaná vydání,4,pojednání,4
1995,cze,2,2,,pojednání,25,výklady,10,úvahy,9,příručky,9,texty,9
1995,cze,2,5,,sborníky,2,populárně-naučné publikace,1,pojednání,1,,0,,0
1995,cze,2,6,,pojednání,2,studie,2,katalogy výstav,1,monografie,1,,0
1995,cze,2,7,1,úvahy,5,biografie,4,studie,3,pojednání,3,encykliky,3
1995,cze,2,7,4,úvahy,12,pojednání,7,kázání,5,papežské listy,4,příběhy,4
1995,cze,2,7,5,úvahy,28,pojednání,10,sborníky,4,kalendáře,3,přednášky,3
1995,cze,2,7,7,biografie,4,informační publikace,2,sborníky,2,korespondence,2,deníky,1
1995,cze,2,7,9,pojednání,2,sborníky konferencí,1,příručky,1,úvahy,1,studie,1
1995,cze,2,7,,úvahy,65,pojednání,33,sborníky,24,biografie,18,studie,16
1995,cze,2,9,,pojednání,1,monografie,1,,0,,0,,0
1995,cze,2,,,úvahy,77,pojednání,65,sborníky,30,studie,27,příručky,24
1995,cze,3,0,4,učebnice vysokých škol,1,,0,,0,,0,,0
1995,cze,3,0,8,pojednání,1,,0,,0,,0,,0
1995,cze,3,0,,učebnice vysokých škol,1,pojednání,1,,0,,0,,0
1995,cze,3,1,1,učebnice vysokých škol,4,časopisy orgánů státní správy,2,přehledy,1,komentáře,1,příručky,1
1995,cze,3,1,4,statistiky,7,studie,3,tabulky,2,ročenky,1,učebnice vysokých škol,1
1995,cze,3,1,6,studie,17,příručky,13,učebnice vysokých škol,10,sborníky,9,populárně-naučné publikace,9
1995,cze,3,1,,studie,20,učebnice vysokých škol,15,příručky,14,sborníky,9,populárně-naučné publikace,9
1995,cze,3,2,1,učebnice vysokých škol,6,studie,4,sborníky,3,přednášky,3,výkladové slovníky,2
1995,cze,3,2,2,autobiografické vzpomínky,2,monografie,1,studie,1,sborníky konferencí,1,projevy,1
1995,cze,3,2,3,studie,5,vzpomínky,4,dokumenty,3,sborníky,3,biografie,2
1995,cze,3,2,4,učebnice vysokých škol,1,přednášky,1,sborníky,1,statistiky,1,,0
1995,cze,3,2,5,autobiografie,1,vzpomínky,1,studie,1,přehledy,1,,0
1995,cze,3,2,7,sborníky,4,učebnice vysokých škol,3,dokumenty,3,studie,3,pojednání,2
1995,cze,3,2,8,rejstříky,1,katalogy,1,prameny,1,dokumenty,1,protokoly,1
1995,cze,3,2,9,studie,3,dokumenty,3,sborníky,2,korespondence,1,,0
1995,cze,3,2,,studie,25,sborníky,18,učebnice vysokých škol,12,dokumenty,11,biografie,8
1995,cze,3,3,0,studie,3,sborníky,3,zprávy,3,učebnice vysokých škol,2,statistiky,2
1995,cze,3,3,1,příručky,17,právní předpisy,7,statistiky,5,informační publikace,4,učebnice vysokých škol,3
1995,cze,3,3,2,brožury,1,sborníky,1,,0,,0,,0
1995,cze,3,3,4,adresáře,3,katalogy,3,ročenky,2,učebnice vysokých škol,2,přehledy,1
1995,cze,3,3,6,příručky,38,právní předpisy,24,učebnice vysokých škol,15,zákony,12,studie,9
1995,cze,3,3,8,učebnice vysokých škol,14,studie,4,sborníky,2,příručky,2,statistiky,2
1995,cze,3,3,9,příručky,14,studie,11,učebnice vysokých škol,6,právní předpisy,4,informační publikace,3
1995,cze,3,3,,příručky,72,učebnice vysokých škol,60,právní předpisy,36,studie,32,zákony,15
1995,cze,3,4,1,literatura faktu,3,dokumenty,3,právní předpisy,2,učebnice vysokých škol,2,prameny,2
1995,cze,3,4,2,příručky,8,učebnice vysokých škol,4,zákony,4,studie,3,učební pomůcky,1
1995,cze,3,4,3,literatura faktu,15,studie,11,zákony,7,výzkumné zprávy,6,učebnice vysokých škol,5
1995,cze,3,4,6,příručky,4,právní předpisy,3,zákony,2,komentáře,1,,0
1995,cze,3,4,7,příručky,31,právní předpisy,18,zákony,14,učebnice vysokých škol,12,komentáře,7
1995,cze,3,4,9,zákony,9,komentáře,7,příručky,7,právní předpisy,6,učebnice vysokých škol,1
1995,cze,3,4,,příručky,56,učebnice vysokých škol,37,zákony,36,právní předpisy,31,studie,22
1995,cze,3,5,0,zákony,1,komentáře,1,,0,,0,,0
1995,cze,3,5,1,právní předpisy,11,učebnice vysokých škol,7,dokumenty,6,příručky,5,studie,3
1995,cze,3,5,2,místní časopisy,31,příručky,1,biografie,1,ročenky,1,regionální noviny,1
1995,cze,3,5,5,literatura faktu,20,monografie,8,informační publikace,6,studie,6,biografie,5
1995,cze,3,5,8,literatura faktu,8,autobiografické vzpomínky,6,biografie,6,deníky,3,monografie,2
1995,cze,3,5,9,literatura faktu,4,biografie,1,sborníky,1,monografie,1,,0
1995,cze,3,5,,literatura faktu,32,místní časopisy,31,biografie,13,právní předpisy,12,monografie,11
1995,cze,3,6,4,příručky,16,právní předpisy,4,sborníky,2,učebnice vysokých škol,2,sborníky konferencí,2
1995,cze,3,6,5,studie,1,,0,,0,,0,,0
1995,cze,3,6,8,příručky,3,učebnice vysokých škol,2,právní předpisy,2,jazykové slovníky,1,dokumenty,1
1995,cze,3,6,,příručky,19,učebnice vysokých škol,8,právní předpisy,6,studie,5,sborníky,4
1995,cze,3,7,0,učebnice vysokých škol,20,učebnice základních škol,5,příručky,5,studie,4,sborníky,3
1995,cze,3,7,3,učebnice základních škol,8,metodické příručky,6,brožury,6,příručky,4,sborníky,4
1995,cze,3,7,4,učebnice,1,sborníky konferencí,1,učebnice základních škol,1,adresáře,1,učebnice vysokých škol,1
1995,cze,3,7,6,metodické příručky,6,učebnice vysokých škol,4,příručky,3,učebnice základních škol,3,pracovní sešity,3
1995,cze,3,7,7,přehledy,1,učebnice,1,sborníky,1,referáty,1,sborníky konferencí,1
1995,cze,3,7,8,informační publikace,14,přehledy,9,programy,5,ročenky,4,studie,4
1995,cze,3,7,,učebnice vysokých škol,48,příručky,26,učebnice základních škol,19,metodické příručky,19,sborníky,18
1995,cze,3,9,2,příručky,2,studie,1,,0,,0,,0
1995,cze,3,9,3,katalogy výstav,1,,0,,0,,0,,0
1995,cze,3,9,4,informační publikace,2,programy,2,kalendáře,2,časopisy pro ženy,1,regionální deníky,1
1995,cze,3,9,5,příručky,1,,0,,0,,0,,0
1995,cze,3,9,8,sborníky,14,pověsti,9,pohádky,1,srovnávací studie,1,brožury,1
1995,cze,3,9,,sborníky,18,pověsti,9,studie,4,příručky,4,programy,3
1995,cze,3,,,příručky,200,učebnice vysokých škol,192,studie,135,sborníky,88,právní předpisy,85
1995,cze,5,0,2,studie,6,příručky,6,učebnice vysokých škol,5,sborníky,5,sborníky konferencí,4
1995,cze,5,0,4,atlasy,2,učebnice vysokých škol,2,studie,2,příručky,1,obrazové publikace,1
1995,cze,5,0,,studie,8,příručky,7,učebnice vysokých škol,7,sborníky,6,sborníky konferencí,4
1995,cze,5,1,0,učebnice vysokých škol,2,sborníky konferencí,1,,0,,0,,0
1995,cze,5,1,1,učebnice vysokých škol,1,,0,,0,,0,,0
1995,cze,5,1,2,učebnice vysokých škol,11,příručky,1,studie,1,,0,,0
1995,cze,5,1,4,učebnice vysokých škol,9,učebnice středních škol,4,učebnice základních škol,4,praktická cvičení,2,pracovní sešity,2
1995,cze,5,1,7,učebnice vysokých škol,21,sbírky úloh,1,,0,,0,,0
1995,cze,5,1,9,učebnice vysokých škol,22,studie,2,praktická cvičení,1,příručky,1,informační publikace,1
1995,cze,5,1,,učebnice vysokých škol,81,učebnice základních škol,43,pracovní sešity,23,učebnice středních škol,14,příručky,9
1995,cze,5,2,1,tabulky,13,,0,,0,,0,,0
1995,cze,5,2,3,studie,2,atlasy,1,mapy,1,sborníky,1,monografie,1
1995,cze,5,2,8,učebnice vysokých škol,7,,0,,0,,0,,0
1995,cze,5,2,,tabulky,13,učebnice vysokých škol,7,studie,2,atlasy,1,mapy,1
1995,cze,5,3,1,učebnice vysokých škol,7,učebnice středních škol,3,tabulky,3,publikace pro děti,1,obrazové publikace,1
1995,cze,5,3,2,sborníky,1,učebnice vysokých škol,1,sborníky konferencí,1,,0,,0
1995,cze,5,3,3,učebnice vysokých škol,2,,0,,0,,0,,0
1995,cze,5,3,4,učebnice vysokých škol,2,příručky,1,,0,,0,,0
1995,cze,5,3,5,učebnice vysokých škol,3,publikace pro děti,1,obrazové publikace,1,,0,,0
1995,cze,5,3,6,učebnice vysokých škol,4,,0,,0,,0,,0
1995,cze,5,3,7,učebnice vysokých škol,2,,0,,0,,0,,0
1995,cze,5,3,9,učebnice vysokých škol,6,,0,,0,,0,,0
1995,cze,5,3,,učebnice vysokých škol,43,učebnice základních škol,7,učebnice středních škol,6,příručky,4,sborníky konferencí,4
1995,cze,5,4,2,učebnice vysokých škol,1,,0,,0,,0,,0
1995,cze,5,4,3,učebnice vysokých škol,8,praktická cvičení,2,příručky,1,tabulky,1,,0
1995,cze,5,4,4,učebnice vysokých škol,5,sborníky,1,učebnice,1,praktická cvičení,1,,0
1995,cze,5,4,6,učebnice vysokých škol,3,praktická cvičení,2,učební pomůcky,1,,0,,0
1995,cze,5,4,7,učebnice vysokých škol,3,,0,,0,,0,,0
1995,cze,5,4,8,učebnice vysokých škol,1,sborníky konferencí,1,,0,,0,,0
1995,cze,5,4,9,fotografické publikace,3,atlasy,3,informační publikace,1,,0,,0
1995,cze,5,4,,učebnice vysokých škol,25,učebnice středních škol,8,praktická cvičení,5,učebnice základních škol,5,sborníky konferencí,3
1995,cze,5,5,0,sborníky konferencí,1,učebnice vysokých škol,1,sborníky,1,,0,,0
1995,cze,5,5,1,studie,2,populárně-naučné publikace,2,sborníky,2,zprávy,2,učebnice vysokých škol,1
1995,cze,5,5,6,studie,5,sborníky,2,zprávy,1,,0,,0
1995,cze,5,5,,sborníky,7,studie,7,učebnice vysokých škol,4,zprávy,3,populárně-naučné publikace,2
1995,cze,5,6,,obrazové publikace,1,populárně-naučné publikace,1,sborníky,1,učebnice vysokých škol,1,,0
1995,cze,5,7,2,přehledy,1,,0,,0,,0,,0
1995,cze,5,7,4,učebnice vysokých škol,1,pojednání,1,,0,,0,,0
1995,cze,5,7,5,populárně-naučné publikace,3,učebnice vysokých škol,3,obrazové publikace,2,publikace pro mládež,1,publikace pro děti,1
1995,cze,5,7,6,učebnice,1,,0,,0,,0,,0
1995,cze,5,7,7,učebnice vysokých škol,5,učebnice středních škol,2,autobiografie,2,vzpomínky,2,praktická cvičení,2
1995,cze,5,7,9,učebnice vysokých škol,3,příručky,1,praktická cvičení,1,,0,,0
1995,cze,5,7,,učebnice vysokých škol,14,praktická cvičení,6,populárně-naučné publikace,5,učebnice základních škol,5,učebnice středních škol,4
1995,cze,5,8,1,studie,5,informační publikace,1,abstrakta,1,referáty,1,sborníky,1
1995,cze,5,8,,atlasy,6,studie,5,informační publikace,2,učebnice základních škol,2,fotografické publikace,2
1995,cze,5,9,1,obrazové publikace,1,publikace pro děti,1,populárně-naučné publikace,1,fotografické publikace,1,,0
1995,cze,5,9,,obrazové publikace,11,atlasy,7,populárně-naučné publikace,6,publikace pro děti,6,fotografické publikace,5
1995,cze,5,,,učebnice vysokých škol,186,učebnice základních škol,66,učebnice středních škol,36,studie,29,příručky,28
1995,cze,6,1,1,učebnice vysokých škol,14,obrazové publikace,3,učebnice středních škol,3,pracovní sešity,3,příručky,2
1995,cze,6,1,2,učebnice vysokých škol,9,populárně-naučné publikace,4,příručky,3,učebnice,1,praktická cvičení,1
1995,cze,6,1,3,populárně-naučné publikace,23,příručky,21,informační publikace,7,učebnice vysokých škol,5,kuchařské recepty,5
1995,cze,6,1,4,zprávy,6,informační publikace,5,učebnice vysokých škol,5,ročenky,4,sborníky,3
1995,cze,6,1,5,příručky,29,populárně-naučné publikace,12,učebnice vysokých škol,7,kuchařské recepty,6,informační publikace,5
1995,cze,6,1,6,příručky,31,učebnice vysokých škol,13,studie,8,populárně-naučné publikace,8,učebnice,5
1995,cze,6,1,7,příručky,3,učebnice vysokých škol,1,tabulky,1,testy,1,informační publikace,1
1995,cze,6,1,8,učebnice středních škol,2,kolektivní monografie,1,příběhy,1,populárně-naučné publikace,1,eseje,1
1995,cze,6,1,,příručky,93,učebnice vysokých škol,57,populárně-naučné publikace,50,informační publikace,21,studie,14
1995,cze,6,2,0,učebnice vysokých škol,8,příručky,2,sborníky,2,právní předpisy,1,studie,1
1995,cze,6,2,1,učebnice vysokých škol,54,příručky,17,testy,11,praktická cvičení,10,učebnice středních škol,6
1995,cze,6,2,2,učebnice vysokých škol,3,informační publikace,3,adresáře,1,sborníky,1,katalogy,1
1995,cze,6,2,3,příručky,10,obrazové publikace,7,informační publikace,6,průvodce,5,atlasy,4
1995,cze,6,2,4,učebnice vysokých škol,15,učebnice středních škol,4,příručky,3,praktická cvičení,1,sborníky,1
1995,cze,6,2,5,průvodce,1,příručky,1,učebnice vysokých škol,1,sborníky konferencí,1,odborné časopisy,1
1995,cze,6,2,6,sborníky konferencí,4,terminologické slovníky,2,dvojjazyčné překladové slovníky,1,vícejazyčné překladové slovníky,1,studie,1
1995,cze,6,2,8,zprávy,2,sborníky konferencí,2,učebnice vysokých škol,2,příručky,2,metodické příručky,1
1995,cze,6,2,9,příručky,28,informační publikace,6,učebnice vysokých škol,4,obrazové publikace,4,normy,3
1995,cze,6,2,,učebnice vysokých škol,93,příručky,64,informační publikace,19,učebnice středních škol,14,praktická cvičení,12
1995,cze,6,3,0,učebnice vysokých škol,9,metodické příručky,3,studie,2,výroční zprávy,1,informační publikace,1
1995,cze,6,3,1,studie,3,metodické příručky,3,učebnice vysokých škol,2,sborníky konferencí,1,praktická cvičení,1
1995,cze,6,3,2,příručky,2,atlasy,1,metodické příručky,1,studie,1,učebnice vysokých škol,1
1995,cze,6,3,3,příručky,6,metodické příručky,4,brožury,3,kuchařské recepty,3,populárně-naučné publikace,2
1995,cze,6,3,4,studie,1,,0,,0,,0,,0
1995,cze,6,3,5,příručky,13,obrazové publikace,3,fotografické publikace,3,dvojjazyčné překladové slovníky,2,terminologické slovníky,2
1995,cze,6,3,6,příručky,27,sborníky konferencí,8,metodické příručky,7,publikace pro děti,5,učebnice vysokých škol,5
1995,cze,6,3,7,metodické příručky,1,praktická cvičení,1,učebnice vysokých škol,1,sborníky konferencí,1,,0
1995,cze,6,3,9,příručky,3,pojednání,1,statistiky,1,informační publikace,1,,0
